K,C
7.59804e+10,1.87905e-30
7.62723e+10,1.86113e-30
7.65654e+10,1.84337e-30
7.68596e+10,1.82578e-30
7.71549e+10,1.80836e-30
7.74514e+10,1.7911e-30
7.7749e+10,1.77401e-30
7.80477e+10,1.75709e-30
7.83476e+10,1.74032e-30
7.86486e+10,1.72372e-30
7.89508e+10,1.70727e-30
7.92542e+10,1.69098e-30
7.95587e+10,1.67484e-30
7.98644e+10,1.65886e-30
8.01712e+10,1.64304e-30
8.04793e+10,1.62736e-30
8.07885e+10,1.61183e-30
8.10989e+10,1.59645e-30
8.14105e+10,1.58122e-30
8.17233e+10,1.56613e-30
8.20373e+10,1.55119e-30
8.23525e+10,1.53639e-30
8.2669e+10,1.52173e-30
8.29866e+10,1.50721e-30
8.33055e+10,1.49283e-30
8.36256e+10,1.47858e-30
8.39469e+10,1.46447e-30
8.42694e+10,1.4505e-30
8.45932e+10,1.43666e-30
8.49182e+10,1.42295e-30
8.52445e+10,1.40938e-30
8.55721e+10,1.39593e-30
8.59009e+10,1.38261e-30
8.62309e+10,1.36942e-30
8.65622e+10,1.35635e-30
8.68948e+10,1.34341e-30
8.72287e+10,1.33059e-30
8.75639e+10,1.31789e-30
8.79003e+10,1.30532e-30
8.82381e+10,1.29287e-30
8.85771e+10,1.28053e-30
8.89175e+10,1.26831e-30
8.92591e+10,1.25621e-30
8.96021e+10,1.24422e-30
8.99463e+10,1.23235e-30
9.02919e+10,1.22059e-30
9.06389e+10,1.20895e-30
9.09871e+10,1.19741e-30
9.13367e+10,1.18599e-30
9.16877e+10,1.17467e-30
9.204e+10,1.16346e-30
9.23936e+10,1.15236e-30
9.27486e+10,1.14136e-30
9.3105e+10,1.13047e-30
9.34627e+10,1.11969e-30
9.38218e+10,1.109e-30
9.41823e+10,1.09842e-30
9.45442e+10,1.08794e-30
9.49075e+10,1.07756e-30
9.52722e+10,1.06728e-30
9.56382e+10,1.0571e-30
9.60057e+10,1.04701e-30
9.63746e+10,1.03702e-30
9.67449e+10,1.02713e-30
9.71166e+10,1.01732e-30
9.74898e+10,1.00762e-30
9.78643e+10,9.98004e-31
9.82404e+10,9.88481e-31
9.86178e+10,9.79049e-31
9.89968e+10,9.69708e-31
9.93771e+10,9.60455e-31
9.9759e+10,9.51291e-31
1.00142e+11,9.42214e-31
1.00527e+11,9.33224e-31
1.00913e+11,9.2432e-31
1.01301e+11,9.155e-31
1.0169e+11,9.06765e-31
1.02081e+11,8.98113e-31
1.02473e+11,8.89543e-31
1.02867e+11,8.81056e-31
1.03262e+11,8.72649e-31
1.03659e+11,8.64323e-31
1.04057e+11,8.56076e-31
1.04457e+11,8.47907e-31
1.04858e+11,8.39817e-31
1.05261e+11,8.31804e-31
1.05666e+11,8.23867e-31
1.06072e+11,8.16006e-31
1.06479e+11,8.0822e-31
1.06888e+11,8.00508e-31
1.07299e+11,7.9287e-31
1.07711e+11,7.85305e-31
1.08125e+11,7.77812e-31
1.08541e+11,7.70391e-31
1.08958e+11,7.6304e-31
1.09376e+11,7.55759e-31
1.09797e+11,7.48548e-31
1.10219e+11,7.41406e-31
1.10642e+11,7.34332e-31
1.11067e+11,7.27325e-31
1.11494e+11,7.20385e-31
1.11922e+11,7.13511e-31
1.12352e+11,7.06703e-31
1.12784e+11,6.9996e-31
1.13217e+11,6.93282e-31
1.13652e+11,6.86667e-31
1.14089e+11,6.80115e-31
1.14528e+11,6.73625e-31
1.14968e+11,6.67198e-31
1.15409e+11,6.60832e-31
1.15853e+11,6.54527e-31
1.16298e+11,6.48281e-31
1.16745e+11,6.42096e-31
1.17193e+11,6.35969e-31
1.17644e+11,6.29901e-31
1.18096e+11,6.23891e-31
1.18549e+11,6.17938e-31
1.19005e+11,6.12042e-31
1.19462e+11,6.06202e-31
1.19921e+11,6.00418e-31
1.20382e+11,5.94689e-31
1.20844e+11,5.89015e-31
1.21309e+11,5.83394e-31
1.21775e+11,5.77828e-31
1.22243e+11,5.72315e-31
1.22713e+11,5.66854e-31
1.23184e+11,5.61445e-31
1.23657e+11,5.56088e-31
1.24132e+11,5.50782e-31
1.24609e+11,5.45527e-31
1.25088e+11,5.40322e-31
1.25569e+11,5.35166e-31
1.26051e+11,5.3006e-31
1.26536e+11,5.25002e-31
1.27022e+11,5.19993e-31
1.2751e+11,5.15031e-31
1.28e+11,5.10117e-31
1.28492e+11,5.0525e-31
1.28985e+11,5.00429e-31
1.29481e+11,4.95654e-31
1.29978e+11,4.90925e-31
1.30478e+11,4.8624e-31
1.30979e+11,4.81601e-31
1.31482e+11,4.77006e-31
1.31988e+11,4.72454e-31
1.32495e+11,4.67946e-31
1.33004e+11,4.63481e-31
1.33515e+11,4.59059e-31
1.34028e+11,4.54679e-31
1.34543e+11,4.50341e-31
1.3506e+11,4.46044e-31
1.35579e+11,4.41788e-31
1.361e+11,4.37572e-31
1.36623e+11,4.33397e-31
1.37148e+11,4.29262e-31
1.37675e+11,4.25166e-31
1.38204e+11,4.21109e-31
1.38735e+11,4.17091e-31
1.39268e+11,4.13112e-31
1.39803e+11,4.0917e-31
1.4034e+11,4.05266e-31
1.40879e+11,4.01399e-31
1.4142e+11,3.97569e-31
1.41964e+11,3.93776e-31
1.42509e+11,3.90018e-31
1.43057e+11,3.86297e-31
1.43607e+11,3.82611e-31
1.44158e+11,3.7896e-31
1.44712e+11,3.75344e-31
1.45268e+11,3.71763e-31
1.45826e+11,3.68216e-31
1.46387e+11,3.64703e-31
1.46949e+11,3.61223e-31
1.47514e+11,3.57776e-31
1.48081e+11,3.54362e-31
1.4865e+11,3.50981e-31
1.49221e+11,3.47632e-31
1.49794e+11,3.44315e-31
1.5037e+11,3.4103e-31
1.50947e+11,3.37776e-31
1.51527e+11,3.34553e-31
1.5211e+11,3.31361e-31
1.52694e+11,3.28199e-31
1.53281e+11,3.25068e-31
1.5387e+11,3.21966e-31
1.54461e+11,3.18894e-31
1.55054e+11,3.15851e-31
1.5565e+11,3.12837e-31
1.56248e+11,3.09853e-31
1.56849e+11,3.06896e-31
1.57451e+11,3.03968e-31
1.58056e+11,3.01067e-31
1.58664e+11,2.98195e-31
1.59273e+11,2.9535e-31
1.59885e+11,2.92531e-31
1.605e+11,2.8974e-31
1.61116e+11,2.86976e-31
1.61735e+11,2.84237e-31
1.62357e+11,2.81525e-31
1.62981e+11,2.78839e-31
1.63607e+11,2.76179e-31
1.64235e+11,2.73543e-31
1.64866e+11,2.70933e-31
1.655e+11,2.68348e-31
1.66136e+11,2.65788e-31
1.66774e+11,2.63252e-31
1.67415e+11,2.6074e-31
1.68058e+11,2.58252e-31
1.68704e+11,2.55788e-31
1.69352e+11,2.53347e-31
1.70003e+11,2.5093e-31
1.70656e+11,2.48536e-31
1.71312e+11,2.46164e-31
1.7197e+11,2.43816e-31
1.72631e+11,2.41489e-31
1.73294e+11,2.39185e-31
1.7396e+11,2.36903e-31
1.74628e+11,2.34642e-31
1.75299e+11,2.32404e-31
1.75973e+11,2.30186e-31
1.76649e+11,2.2799e-31
1.77328e+11,2.25814e-31
1.78009e+11,2.2366e-31
1.78693e+11,2.21526e-31
1.7938e+11,2.19412e-31
1.80069e+11,2.17318e-31
1.80761e+11,2.15245e-31
1.81455e+11,2.13191e-31
1.82153e+11,2.11157e-31
1.82852e+11,2.09142e-31
1.83555e+11,2.07147e-31
1.8426e+11,2.0517e-31
1.84968e+11,2.03212e-31
1.85679e+11,2.01273e-31
1.86392e+11,1.99353e-31
1.87109e+11,1.97451e-31
1.87828e+11,1.95567e-31
1.88549e+11,1.93701e-31
1.89274e+11,1.91853e-31
1.90001e+11,1.90022e-31
1.90731e+11,1.88209e-31
1.91464e+11,1.86413e-31
1.92199e+11,1.84634e-31
1.92938e+11,1.82873e-31
1.93679e+11,1.81128e-31
1.94423e+11,1.794e-31
1.95171e+11,1.77688e-31
1.9592e+11,1.75992e-31
1.96673e+11,1.74313e-31
1.97429e+11,1.7265e-31
1.98187e+11,1.71003e-31
1.98949e+11,1.69371e-31
1.99713e+11,1.67755e-31
2.00481e+11,1.66154e-31
2.01251e+11,1.64569e-31
2.02024e+11,1.62999e-31
2.02801e+11,1.61443e-31
2.0358e+11,1.59903e-31
2.04362e+11,1.58377e-31
2.05147e+11,1.56866e-31
2.05935e+11,1.55369e-31
2.06727e+11,1.53887e-31
2.07521e+11,1.52419e-31
2.08318e+11,1.50964e-31
2.09119e+11,1.49524e-31
2.09922e+11,1.48097e-31
2.10729e+11,1.46684e-31
2.11539e+11,1.45284e-31
2.12351e+11,1.43898e-31
2.13167e+11,1.42525e-31
2.13986e+11,1.41165e-31
2.14809e+11,1.39818e-31
2.15634e+11,1.38484e-31
2.16462e+11,1.37163e-31
2.17294e+11,1.35854e-31
2.18129e+11,1.34558e-31
2.18967e+11,1.33274e-31
2.19809e+11,1.32002e-31
2.20653e+11,1.30743e-31
2.21501e+11,1.29495e-31
2.22352e+11,1.2826e-31
2.23206e+11,1.27036e-31
2.24064e+11,1.25824e-31
2.24925e+11,1.24623e-31
2.25789e+11,1.23434e-31
2.26657e+11,1.22256e-31
2.27528e+11,1.2109e-31
2.28402e+11,1.19935e-31
2.29279e+11,1.1879e-31
2.3016e+11,1.17657e-31
2.31045e+11,1.16534e-31
2.31933e+11,1.15422e-31
2.32824e+11,1.14321e-31
2.33718e+11,1.1323e-31
2.34616e+11,1.1215e-31
2.35518e+11,1.1108e-31
2.36423e+11,1.1002e-31
2.37331e+11,1.0897e-31
2.38243e+11,1.0793e-31
2.39158e+11,1.069e-31
2.40077e+11,1.0588e-31
2.41e+11,1.0487e-31
2.41926e+11,1.03869e-31
2.42855e+11,1.02878e-31
2.43788e+11,1.01897e-31
2.44725e+11,1.00925e-31
2.45665e+11,9.99616e-32
2.46609e+11,9.90078e-32
2.47557e+11,9.80631e-32
2.48508e+11,9.71274e-32
2.49463e+11,9.62007e-32
2.50421e+11,9.52827e-32
2.51384e+11,9.43736e-32
2.5235e+11,9.34731e-32
2.53319e+11,9.25812e-32
2.54293e+11,9.16979e-32
2.5527e+11,9.08229e-32
2.5625e+11,8.99563e-32
2.57235e+11,8.9098e-32
2.58223e+11,8.82479e-32
2.59216e+11,8.74059e-32
2.60212e+11,8.65719e-32
2.61211e+11,8.57458e-32
2.62215e+11,8.49277e-32
2.63223e+11,8.41173e-32
2.64234e+11,8.33147e-32
2.65249e+11,8.25198e-32
2.66268e+11,8.17324e-32
2.67291e+11,8.09526e-32
2.68318e+11,8.01801e-32
2.69349e+11,7.94151e-32
2.70384e+11,7.86574e-32
2.71423e+11,7.79068e-32
2.72466e+11,7.71635e-32
2.73513e+11,7.64272e-32
2.74564e+11,7.5698e-32
2.75619e+11,7.49757e-32
2.76678e+11,7.42603e-32
2.77741e+11,7.35518e-32
2.78808e+11,7.285e-32
2.79879e+11,7.21549e-32
2.80955e+11,7.14664e-32
2.82034e+11,7.07845e-32
2.83118e+11,7.01091e-32
2.84206e+11,6.94401e-32
2.85298e+11,6.87776e-32
2.86394e+11,6.81213e-32
2.87494e+11,6.74714e-32
2.88599e+11,6.68276e-32
2.89708e+11,6.61899e-32
2.90821e+11,6.55584e-32
2.91939e+11,6.49328e-32
2.9306e+11,6.43133e-32
2.94186e+11,6.36996e-32
2.95317e+11,6.30918e-32
2.96451e+11,6.24898e-32
2.9759e+11,6.18936e-32
2.98734e+11,6.1303e-32
2.99882e+11,6.07181e-32
3.01034e+11,6.01388e-32
3.02191e+11,5.95649e-32
3.03352e+11,5.89966e-32
3.04517e+11,5.84337e-32
3.05687e+11,5.78761e-32
3.06862e+11,5.73239e-32
3.08041e+11,5.67769e-32
3.09225e+11,5.62352e-32
3.10413e+11,5.56986e-32
3.11605e+11,5.51672e-32
3.12803e+11,5.46408e-32
3.14005e+11,5.41194e-32
3.15211e+11,5.36031e-32
3.16422e+11,5.30916e-32
3.17638e+11,5.2585e-32
3.18858e+11,5.20833e-32
3.20084e+11,5.15863e-32
3.21314e+11,5.10941e-32
3.22548e+11,5.06066e-32
3.23787e+11,5.01237e-32
3.25032e+11,4.96455e-32
3.2628e+11,4.91718e-32
3.27534e+11,4.87026e-32
3.28793e+11,4.82379e-32
3.30056e+11,4.77776e-32
3.31324e+11,4.73218e-32
3.32597e+11,4.68702e-32
3.33875e+11,4.6423e-32
3.35158e+11,4.59801e-32
3.36446e+11,4.55413e-32
3.37738e+11,4.51068e-32
3.39036e+11,4.46764e-32
3.40339e+11,4.42501e-32
3.41646e+11,4.38279e-32
3.42959e+11,4.34097e-32
3.44277e+11,4.29955e-32
3.456e+11,4.25853e-32
3.46928e+11,4.2179e-32
3.48261e+11,4.17765e-32
3.49599e+11,4.13779e-32
3.50942e+11,4.09831e-32
3.52291e+11,4.0592e-32
3.53644e+11,4.02047e-32
3.55003e+11,3.98211e-32
3.56367e+11,3.94412e-32
3.57736e+11,3.90648e-32
3.59111e+11,3.86921e-32
3.60491e+11,3.83229e-32
3.61876e+11,3.79572e-32
3.63266e+11,3.75951e-32
3.64662e+11,3.72364e-32
3.66063e+11,3.68811e-32
3.6747e+11,3.65292e-32
3.68882e+11,3.61806e-32
3.70299e+11,3.58354e-32
3.71722e+11,3.54935e-32
3.7315e+11,3.51548e-32
3.74584e+11,3.48194e-32
3.76023e+11,3.44871e-32
3.77468e+11,3.41581e-32
3.78918e+11,3.38322e-32
3.80374e+11,3.35093e-32
3.81836e+11,3.31896e-32
3.83303e+11,3.28729e-32
3.84776e+11,3.25593e-32
3.86254e+11,3.22486e-32
3.87738e+11,3.19409e-32
3.89228e+11,3.16361e-32
3.90723e+11,3.13343e-32
3.92225e+11,3.10353e-32
3.93732e+11,3.07392e-32
3.95245e+11,3.04459e-32
3.96763e+11,3.01554e-32
3.98288e+11,2.98676e-32
3.99818e+11,2.95827e-32
4.01354e+11,2.93004e-32
4.02896e+11,2.90208e-32
4.04444e+11,2.87439e-32
4.05998e+11,2.84697e-32
4.07558e+11,2.8198e-32
4.09124e+11,2.7929e-32
4.10696e+11,2.76625e-32
4.12274e+11,2.73985e-32
4.13859e+11,2.71371e-32
4.15449e+11,2.68782e-32
4.17045e+11,2.66217e-32
4.18647e+11,2.63677e-32
4.20256e+11,2.61161e-32
4.21871e+11,2.58669e-32
4.23492e+11,2.56201e-32
4.25119e+11,2.53757e-32
4.26752e+11,2.51335e-32
4.28392e+11,2.48937e-32
4.30038e+11,2.46562e-32
4.3169e+11,2.44209e-32
4.33349e+11,2.41879e-32
4.35014e+11,2.39571e-32
4.36686e+11,2.37285e-32
4.38363e+11,2.35021e-32
4.40048e+11,2.32779e-32
4.41739e+11,2.30558e-32
4.43436e+11,2.28358e-32
4.4514e+11,2.26179e-32
4.4685e+11,2.24021e-32
4.48567e+11,2.21883e-32
4.50291e+11,2.19766e-32
4.52021e+11,2.17669e-32
4.53758e+11,2.15592e-32
4.55501e+11,2.13535e-32
4.57251e+11,2.11498e-32
4.59008e+11,2.0948e-32
4.60772e+11,2.07481e-32
4.62542e+11,2.05501e-32
4.64319e+11,2.03541e-32
4.66103e+11,2.01599e-32
4.67894e+11,1.99675e-32
4.69692e+11,1.9777e-32
4.71497e+11,1.95883e-32
4.73309e+11,1.94014e-32
4.75127e+11,1.92163e-32
4.76953e+11,1.90329e-32
4.78785e+11,1.88513e-32
4.80625e+11,1.86714e-32
4.82472e+11,1.84933e-32
4.84325e+11,1.83168e-32
4.86186e+11,1.8142e-32
4.88055e+11,1.79689e-32
4.8993e+11,1.77975e-32
4.91812e+11,1.76277e-32
4.93702e+11,1.74595e-32
4.95599e+11,1.72929e-32
4.97503e+11,1.71279e-32
4.99415e+11,1.69645e-32
5.01334e+11,1.68026e-32
5.0326e+11,1.66423e-32
5.05194e+11,1.64835e-32
5.07135e+11,1.63262e-32
5.09083e+11,1.61704e-32
5.11039e+11,1.60161e-32
5.13003e+11,1.58633e-32
5.14974e+11,1.57119e-32
5.16953e+11,1.5562e-32
5.18939e+11,1.54135e-32
5.20933e+11,1.52665e-32
5.22935e+11,1.51208e-32
5.24944e+11,1.49765e-32
5.26961e+11,1.48336e-32
5.28986e+11,1.46921e-32
5.31018e+11,1.45519e-32
5.33058e+11,1.44131e-32
5.35107e+11,1.42755e-32
5.37163e+11,1.41393e-32
5.39227e+11,1.40044e-32
5.41298e+11,1.38708e-32
5.43378e+11,1.37384e-32
5.45466e+11,1.36074e-32
5.47562e+11,1.34775e-32
5.49666e+11,1.33489e-32
5.51778e+11,1.32216e-32
5.53898e+11,1.30954e-32
5.56026e+11,1.29705e-32
5.58163e+11,1.28467e-32
5.60307e+11,1.27241e-32
5.6246e+11,1.26027e-32
5.64621e+11,1.24825e-32
5.66791e+11,1.23634e-32
5.68969e+11,1.22454e-32
5.71155e+11,1.21285e-32
5.73349e+11,1.20128e-32
5.75552e+11,1.18982e-32
5.77764e+11,1.17847e-32
5.79984e+11,1.16722e-32
5.82212e+11,1.15609e-32
5.84449e+11,1.14506e-32
5.86695e+11,1.13413e-32
5.88949e+11,1.12331e-32
5.91212e+11,1.11259e-32
5.93484e+11,1.10197e-32
5.95764e+11,1.09146e-32
5.98053e+11,1.08105e-32
6.00351e+11,1.07073e-32
6.02658e+11,1.06051e-32
6.04973e+11,1.0504e-32
6.07298e+11,1.04037e-32
6.09631e+11,1.03045e-32
6.11974e+11,1.02061e-32
6.14325e+11,1.01088e-32
6.16685e+11,1.00123e-32
6.19055e+11,9.91677e-33
6.21434e+11,9.82215e-33
6.23821e+11,9.72843e-33
6.26218e+11,9.6356e-33
6.28624e+11,9.54367e-33
6.3104e+11,9.4526e-33
6.33464e+11,9.36241e-33
6.35898e+11,9.27308e-33
6.38342e+11,9.1846e-33
6.40794e+11,9.09696e-33
6.43257e+11,9.01016e-33
6.45728e+11,8.92419e-33
6.48209e+11,8.83904e-33
6.507e+11,8.7547e-33
6.532e+11,8.67117e-33
6.5571e+11,8.58843e-33
6.58229e+11,8.50649e-33
6.60758e+11,8.42532e-33
6.63297e+11,8.34493e-33
6.65846e+11,8.26531e-33
6.68404e+11,8.18644e-33
6.70972e+11,8.10833e-33
6.73551e+11,8.03097e-33
6.76139e+11,7.95434e-33
6.78736e+11,7.87844e-33
6.81344e+11,7.80327e-33
6.83962e+11,7.72881e-33
6.8659e+11,7.65507e-33
6.89228e+11,7.58203e-33
6.91877e+11,7.50968e-33
6.94535e+11,7.43803e-33
6.97204e+11,7.36706e-33
6.99883e+11,7.29676e-33
7.02572e+11,7.22714e-33
7.05271e+11,7.15818e-33
7.07981e+11,7.08988e-33
7.10701e+11,7.02223e-33
7.13432e+11,6.95523e-33
7.16173e+11,6.88887e-33
7.18925e+11,6.82314e-33
7.21687e+11,6.75803e-33
7.2446e+11,6.69355e-33
7.27244e+11,6.62968e-33
7.30038e+11,6.56643e-33
7.32843e+11,6.50377e-33
7.35659e+11,6.44172e-33
7.38486e+11,6.38025e-33
7.41323e+11,6.31937e-33
7.44172e+11,6.25908e-33
7.47031e+11,6.19936e-33
7.49901e+11,6.1402e-33
7.52783e+11,6.08162e-33
7.55675e+11,6.02359e-33
7.58579e+11,5.96612e-33
7.61493e+11,5.90919e-33
7.64419e+11,5.85281e-33
7.67356e+11,5.79696e-33
7.70305e+11,5.74165e-33
7.73265e+11,5.68686e-33
7.76236e+11,5.6326e-33
7.79218e+11,5.57886e-33
7.82212e+11,5.52563e-33
7.85218e+11,5.4729e-33
7.88235e+11,5.42068e-33
7.91263e+11,5.36896e-33
7.94304e+11,5.31773e-33
7.97356e+11,5.267e-33
8.00419e+11,5.21674e-33
8.03495e+11,5.16696e-33
8.06582e+11,5.11766e-33
8.09681e+11,5.06883e-33
8.12792e+11,5.02047e-33
8.15915e+11,4.97256e-33
8.1905e+11,4.92512e-33
8.22197e+11,4.87813e-33
8.25357e+11,4.83158e-33
8.28528e+11,4.78548e-33
8.31711e+11,4.73982e-33
8.34907e+11,4.69459e-33
8.38115e+11,4.6498e-33
8.41335e+11,4.60543e-33
8.44568e+11,4.56149e-33
8.47813e+11,4.51797e-33
8.51071e+11,4.47486e-33
8.54341e+11,4.43216e-33
8.57623e+11,4.38987e-33
8.60919e+11,4.34798e-33
8.64227e+11,4.3065e-33
8.67547e+11,4.26541e-33
8.70881e+11,4.22471e-33
8.74227e+11,4.1844e-33
8.77586e+11,4.14447e-33
8.80958e+11,4.10493e-33
8.84343e+11,4.06576e-33
8.87741e+11,4.02697e-33
8.91152e+11,3.98854e-33
8.94576e+11,3.95049e-33
8.98013e+11,3.91279e-33
9.01463e+11,3.87546e-33
9.04927e+11,3.83848e-33
9.08404e+11,3.80186e-33
9.11894e+11,3.76558e-33
9.15398e+11,3.72965e-33
9.18915e+11,3.69406e-33
9.22446e+11,3.65882e-33
9.25991e+11,3.62391e-33
9.29549e+11,3.58933e-33
9.3312e+11,3.55508e-33
9.36705e+11,3.52116e-33
9.40305e+11,3.48756e-33
9.43918e+11,3.45428e-33
9.47544e+11,3.42133e-33
9.51185e+11,3.38868e-33
9.5484e+11,3.35635e-33
9.58509e+11,3.32432e-33
9.62192e+11,3.2926e-33
9.65889e+11,3.26119e-33
9.696e+11,3.23007e-33
9.73325e+11,3.19925e-33
9.77065e+11,3.16872e-33
9.80819e+11,3.13849e-33
9.84588e+11,3.10854e-33
9.88371e+11,3.07888e-33
9.92169e+11,3.04951e-33
9.95981e+11,3.02041e-33
9.99808e+11,2.99159e-33
1.00365e+12,2.96304e-33
1.00751e+12,2.93477e-33
1.01138e+12,2.90677e-33
1.01526e+12,2.87903e-33
1.01916e+12,2.85156e-33
1.02308e+12,2.82436e-33
1.02701e+12,2.79741e-33
1.03096e+12,2.77072e-33
1.03492e+12,2.74428e-33
1.03889e+12,2.71809e-33
1.04289e+12,2.69216e-33
1.04689e+12,2.66647e-33
1.05092e+12,2.64103e-33
1.05495e+12,2.61583e-33
1.05901e+12,2.59087e-33
1.06308e+12,2.56615e-33
1.06716e+12,2.54166e-33
1.07126e+12,2.51741e-33
1.07538e+12,2.49339e-33
1.07951e+12,2.4696e-33
1.08366e+12,2.44604e-33
1.08782e+12,2.4227e-33
1.092e+12,2.39958e-33
1.0962e+12,2.37669e-33
1.10041e+12,2.35401e-33
1.10464e+12,2.33155e-33
1.10888e+12,2.3093e-33
1.11314e+12,2.28727e-33
1.11742e+12,2.26544e-33
1.12171e+12,2.24383e-33
1.12602e+12,2.22242e-33
1.13035e+12,2.20121e-33
1.13469e+12,2.18021e-33
1.13905e+12,2.15941e-33
1.14343e+12,2.1388e-33
1.14782e+12,2.1184e-33
1.15223e+12,2.09818e-33
1.15666e+12,2.07816e-33
1.1611e+12,2.05833e-33
1.16556e+12,2.03869e-33
1.17004e+12,2.01924e-33
1.17454e+12,1.99997e-33
1.17905e+12,1.98089e-33
1.18358e+12,1.96199e-33
1.18813e+12,1.94327e-33
1.1927e+12,1.92473e-33
1.19728e+12,1.90636e-33
1.20188e+12,1.88817e-33
1.2065e+12,1.87016e-33
1.21113e+12,1.85231e-33
1.21579e+12,1.83464e-33
1.22046e+12,1.81713e-33
1.22515e+12,1.7998e-33
1.22985e+12,1.78262e-33
1.23458e+12,1.76561e-33
1.23932e+12,1.74877e-33
1.24408e+12,1.73208e-33
1.24886e+12,1.71555e-33
1.25366e+12,1.69919e-33
1.25848e+12,1.68297e-33
1.26332e+12,1.66691e-33
1.26817e+12,1.65101e-33
1.27304e+12,1.63526e-33
1.27793e+12,1.61965e-33
1.28284e+12,1.6042e-33
1.28777e+12,1.58889e-33
1.29272e+12,1.57373e-33
1.29769e+12,1.55872e-33
1.30267e+12,1.54384e-33
1.30768e+12,1.52911e-33
1.3127e+12,1.51452e-33
1.31775e+12,1.50007e-33
1.32281e+12,1.48576e-33
1.32789e+12,1.47158e-33
1.333e+12,1.45754e-33
1.33812e+12,1.44363e-33
1.34326e+12,1.42986e-33
1.34842e+12,1.41622e-33
1.3536e+12,1.4027e-33
1.3588e+12,1.38932e-33
1.36402e+12,1.37606e-33
1.36926e+12,1.36293e-33
1.37453e+12,1.34993e-33
1.37981e+12,1.33705e-33
1.38511e+12,1.32429e-33
1.39043e+12,1.31166e-33
1.39577e+12,1.29914e-33
1.40114e+12,1.28674e-33
1.40652e+12,1.27447e-33
1.41192e+12,1.26231e-33
1.41735e+12,1.25026e-33
1.4228e+12,1.23833e-33
1.42826e+12,1.22652e-33
1.43375e+12,1.21481e-33
1.43926e+12,1.20322e-33
1.44479e+12,1.19174e-33
1.45034e+12,1.18037e-33
1.45591e+12,1.16911e-33
1.46151e+12,1.15795e-33
1.46712e+12,1.1469e-33
1.47276e+12,1.13596e-33
1.47842e+12,1.12512e-33
1.4841e+12,1.11439e-33
1.4898e+12,1.10375e-33
1.49553e+12,1.09322e-33
1.50127e+12,1.08279e-33
1.50704e+12,1.07246e-33
1.51283e+12,1.06223e-33
1.51864e+12,1.05209e-33
1.52448e+12,1.04205e-33
1.53034e+12,1.03211e-33
1.53622e+12,1.02226e-33
1.54212e+12,1.01251e-33
1.54804e+12,1.00285e-33
1.55399e+12,9.93279e-34
1.55996e+12,9.83801e-34
1.56596e+12,9.74414e-34
1.57197e+12,9.65117e-34
1.57801e+12,9.55908e-34
1.58408e+12,9.46787e-34
1.59016e+12,9.37753e-34
1.59627e+12,9.28806e-34
1.60241e+12,9.19943e-34
1.60856e+12,9.11166e-34
1.61474e+12,9.02472e-34
1.62095e+12,8.93861e-34
1.62718e+12,8.85332e-34
1.63343e+12,8.76884e-34
1.63971e+12,8.68518e-34
1.64601e+12,8.60231e-34
1.65233e+12,8.52023e-34
1.65868e+12,8.43893e-34
1.66505e+12,8.35841e-34
1.67145e+12,8.27866e-34
1.67787e+12,8.19967e-34
1.68432e+12,8.12143e-34
1.69079e+12,8.04394e-34
1.69729e+12,7.96719e-34
1.70381e+12,7.89117e-34
1.71036e+12,7.81587e-34
1.71693e+12,7.7413e-34
1.72352e+12,7.66743e-34
1.73015e+12,7.59427e-34
1.73679e+12,7.52181e-34
1.74347e+12,7.45004e-34
1.75017e+12,7.37896e-34
1.75689e+12,7.30855e-34
1.76364e+12,7.23881e-34
1.77042e+12,7.16975e-34
1.77722e+12,7.10133e-34
1.78405e+12,7.03358e-34
1.7909e+12,6.96647e-34
1.79779e+12,6.89999e-34
1.80469e+12,6.83416e-34
1.81163e+12,6.76895e-34
1.81859e+12,6.70436e-34
1.82558e+12,6.64039e-34
1.83259e+12,6.57703e-34
1.83963e+12,6.51428e-34
1.8467e+12,6.45212e-34
1.8538e+12,6.39056e-34
1.86092e+12,6.32958e-34
1.86807e+12,6.26919e-34
1.87525e+12,6.20937e-34
1.88245e+12,6.15012e-34
1.88968e+12,6.09144e-34
1.89695e+12,6.03332e-34
1.90423e+12,5.97575e-34
1.91155e+12,5.91873e-34
1.9189e+12,5.86226e-34
1.92627e+12,5.80632e-34
1.93367e+12,5.75092e-34
1.9411e+12,5.69605e-34
1.94856e+12,5.6417e-34
1.95604e+12,5.58787e-34
1.96356e+12,5.53455e-34
1.97111e+12,5.48174e-34
1.97868e+12,5.42944e-34
1.98628e+12,5.37764e-34
1.99391e+12,5.32632e-34
2.00157e+12,5.2755e-34
2.00927e+12,5.22517e-34
2.01699e+12,5.17531e-34
2.02474e+12,5.12593e-34
2.03251e+12,5.07702e-34
2.04032e+12,5.02858e-34
2.04816e+12,4.9806e-34
2.05603e+12,4.93307e-34
2.06393e+12,4.886e-34
2.07186e+12,4.83938e-34
2.07982e+12,4.79321e-34
2.08782e+12,4.74747e-34
2.09584e+12,4.70218e-34
2.10389e+12,4.65731e-34
2.11197e+12,4.61287e-34
2.12009e+12,4.56886e-34
2.12824e+12,4.52526e-34
2.13641e+12,4.48209e-34
2.14462e+12,4.43932e-34
2.15286e+12,4.39696e-34
2.16113e+12,4.35501e-34
2.16944e+12,4.31345e-34
